id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,age_certification_num,weighted_rating
ts80959,Sacred Games,SHOW,2018,TV-MA,50,"['action', 'thriller', 'crime', 'drama']",['IN'],2,tt10810630,8.6,85088,5.0,8.465
tm425732,The Land of Steady Habits,MOVIE,2018,,98,"['drama', 'comedy']",['US'],0,tt6485928,6.2,7566,0.0,6.498
ts83540,Paradise PD,SHOW,2018,TV-MA,27,"['comedy', 'crime', 'animation', 'action']",['US'],3,tt8235236,6.8,17779,5.0,6.805
tm285171,Clinical,MOVIE,2017,,104,"['thriller', 'horror']",['US'],0,tt5577742,5.1,7904,0.0,5.908
tm311995,The Battleship Island,MOVIE,2017,PG-13,132,"['action', 'drama', 'history']",['KR'],0,tt5969696,7.1,7005,3.0,6.96
tm420656,Reprisal,MOVIE,2018,R,89,"['action', 'thriller', 'crime', 'drama']","['GB', 'US']",0,tt6547170,4.2,7248,5.0,5.487
tm420334,Like Father,MOVIE,2018,R,103,"['comedy', 'drama']",['US'],0,tt7170950,6.1,21202,5.0,6.279
tm357820,The Open House,MOVIE,2018,,94,"['horror', 'thriller']",['US'],0,tt7608028,3.2,33769,0.0,3.822
tm365824,Zero,MOVIE,2018,,152,"['comedy', 'drama', 'scifi', 'romance', 'thriller', 'fantasy', 'european']",['IN'],0,tt6527426,5.2,27208,0.0,5.532
tm436844,The Christmas Chronicles,MOVIE,2018,PG,104,"['fantasy', 'family', 'comedy']",['US'],0,tt2990140,7.0,71182,2.0,6.984
tm359150,Nothing to Hide,MOVIE,2018,,93,"['drama', 'comedy', 'european']","['BE', 'FR', 'IT']",0,tt7489816,6.8,14876,0.0,6.806
tm285649,The Ottoman Lieutenant,MOVIE,2017,R,111,"['drama', 'war']","['TR', 'US']",0,tt4943322,6.4,25582,5.0,6.49
ts80617,The Protector,SHOW,2018,TV-MA,43,"['action', 'scifi', 'fantasy', 'drama']",['TR'],4,tt7668518,6.5,34396,5.0,6.554
tm351214,Long Shot,MOVIE,2017,,40,"['documentation', 'crime', 'sport']",['US'],0,tt7344360,7.4,7734,0.0,7.124
tm429208,Next Gen,MOVIE,2018,PG,90,"['animation', 'action', 'family', 'scifi', 'comedy']","['CA', 'CN']",0,tt7133686,6.6,16964,2.0,6.664
tm313974,Get Me Roger Stone,MOVIE,2017,,100,"['history', 'documentation']",['US'],0,tt6714534,7.4,7333,0.0,7.116
tm369179,Irreplaceable You,MOVIE,2018,,96,"['drama', 'comedy', 'romance']",['US'],0,tt6119856,6.4,9442,0.0,6.579
ts78291,Dogs of Berlin,SHOW,2018,TV-MA,60,"['drama', 'thriller', 'action', 'crime']",['DE'],1,tt6839788,7.5,12453,5.0,7.255
tm219252,Carrie Pilby,MOVIE,2017,,98,"['comedy', 'drama']",['US'],0,tt6189446,6.7,11311,0.0,6.746
tm407714,I Am Not an Easy Man,MOVIE,2018,,98,"['comedy', 'european']",['FR'],0,tt6857988,6.3,14146,0.0,6.472
ts83906,Car Masters: Rust to Riches,SHOW,2018,TV-PG,39,['reality'],['US'],3,tt8893550,8.4,10024,3.0,7.75
tm244368,You Get Me,MOVIE,2017,,89,"['thriller', 'crime', 'drama', 'romance']",['US'],0,tt5539054,4.7,12740,0.0,5.452
tm266702,The Climb,MOVIE,2017,,103,"['comedy', 'drama', 'romance', 'european']",['FR'],0,tt5157682,6.9,7383,0.0,6.861
tm322569,Hasan Minhaj: Homecoming King,MOVIE,2017,,72,"['comedy', 'documentation']",['US'],0,tt6900940,8.2,7120,0.0,7.515
ts39016,Girlboss,SHOW,2017,TV-MA,27,['comedy'],['US'],1,tt5706996,7.0,17525,5.0,6.948
tm263427,The Invisible Guardian,MOVIE,2017,,129,"['thriller', 'crime', 'european']","['ES', 'DE']",0,tt4924942,6.4,15541,0.0,6.53
tm266685,Sandy Wexler,MOVIE,2017,,130,['comedy'],['US'],0,tt5893332,5.2,16603,0.0,5.681
tm370392,The Week Of,MOVIE,2018,PG-13,116,['comedy'],['US'],0,tt6821012,5.2,21481,3.0,5.598
tm285298,Naked,MOVIE,2017,,96,"['comedy', 'fantasy', 'romance']",['US'],0,tt6048930,5.4,19366,0.0,5.777
tm299761,Toc Toc,MOVIE,2017,PG,90,"['comedy', 'family', 'fantasy', 'european']",['ES'],0,tt6060156,6.8,18484,2.0,6.805
tm405849,Flavors of Youth,MOVIE,2018,PG-13,74,"['drama', 'animation', 'romance']","['CN', 'JP']",0,tt8176578,6.6,7206,3.0,6.708
tm326723,The Polka King,MOVIE,2017,,95,"['comedy', 'drama', 'music']",['US'],0,tt5539052,5.9,10428,0.0,6.269
tm320817,Mersal,MOVIE,2017,,169,"['thriller', 'action']",['IN'],0,tt6485666,8.1,32573,0.0,7.873
tm371952,Sarkar,MOVIE,2018,,164,"['drama', 'action']",['IN'],0,tt8591968,7.0,18453,0.0,6.95
tm409618,Alex Strangelove,MOVIE,2018,R,99,"['drama', 'comedy', 'romance']",['US'],0,tt5688996,6.3,17305,5.0,6.45
tm420797,Sierra Burgess Is a Loser,MOVIE,2018,PG-13,105,"['drama', 'romance', 'comedy']",['US'],0,tt3120280,5.8,38319,3.0,5.958
tm359714,Christmas Inheritance,MOVIE,2017,,105,"['romance', 'comedy', 'drama']",['US'],0,tt7608534,5.7,11693,0.0,6.119
tm355724,A Christmas Prince,MOVIE,2017,PG,92,"['romance', 'comedy', 'family']",['US'],0,tt7608418,5.7,19456,2.0,5.996
tm420989,Father of the Year,MOVIE,2018,,94,['comedy'],['US'],0,tt7256866,5.2,11281,0.0,5.82
tm426569,A Twelve-Year Night,MOVIE,2018,,122,"['drama', 'crime', 'history', 'european']","['AR', 'ES', 'UY']",0,tt6792282,7.5,9816,0.0,7.217
tm417317,Bhavesh Joshi Superhero,MOVIE,2018,,155,"['drama', 'action', 'crime']",['IN'],0,tt6129302,7.7,8587,0.0,7.304
tm419496,Lust Stories,MOVIE,2018,R,120,"['romance', 'drama']",['IN'],0,tt8439854,6.4,10725,5.0,6.566
tm294581,The Clapper,MOVIE,2018,R,89,"['comedy', 'drama']",['US'],0,tt5461956,5.1,7425,5.0,5.935
tm232464,Raees,MOVIE,2017,R,143,"['thriller', 'drama', 'action', 'crime']",['IN'],0,tt3405236,6.7,43835,5.0,6.716
tm307761,Toilet: A Love Story,MOVIE,2017,,155,"['comedy', 'drama', 'romance']",['IN'],0,tt5785170,7.2,20675,0.0,7.104
tm422715,Stree,MOVIE,2018,,128,"['horror', 'comedy']",['IN'],0,tt8108202,7.6,32814,0.0,7.463
tm429382,Nappily Ever After,MOVIE,2018,NC-17,100,"['comedy', 'drama', 'romance']",['US'],0,tt0365545,6.4,9139,6.0,6.582
tm313712,Mom,MOVIE,2017,,147,"['crime', 'thriller', 'drama']",['IN'],0,tt8771030,7.2,10320,0.0,7.046
tm244287,Half Girlfriend,MOVIE,2017,,135,"['romance', 'drama']",['IN'],0,tt5474042,4.6,7090,0.0,5.703
tm307776,Secret Superstar,MOVIE,2017,,150,"['drama', 'music']",['IN'],0,tt6108090,7.9,24046,0.0,7.656
tm359713,El Camino Christmas,MOVIE,2017,,97,"['crime', 'comedy', 'western']",['US'],0,tt3255590,5.7,8519,0.0,6.205
tm311283,Amy Schumer: The Leather Special,MOVIE,2017,,57,['comedy'],['US'],0,tt6616074,3.0,9753,0.0,4.597
tm411358,The American Meme,MOVIE,2018,,95,['documentation'],['US'],0,tt8106558,6.8,17034,0.0,6.806
tm515157,Point Blank,MOVIE,2017,NC-17,86,"['action', 'thriller', 'crime', 'drama']",['US'],0,tt2499472,5.7,14184,6.0,6.07
tm441198,The Princess Switch,MOVIE,2018,PG,101,"['romance', 'comedy', 'drama', 'family']",['US'],0,tt8954732,6.0,27650,2.0,6.166
tm366590,Sanju,MOVIE,2018,,161,"['drama', 'comedy']","['IN', 'US']",0,tt6452574,7.7,52227,0.0,7.596
tm340587,Ittefaq,MOVIE,2017,PG,107,"['thriller', 'crime']",['IN'],0,tt6692354,7.2,12095,2.0,7.06
tm321073,Judwaa 2,MOVIE,2017,,150,"['romance', 'action', 'comedy']",['IN'],0,tt5456546,3.6,10517,0.0,4.887
tm327708,Bareilly Ki Barfi,MOVIE,2017,,123,"['romance', 'comedy']",['IN'],0,tt6967980,7.5,23011,0.0,7.341
tm375962,Nothing to Lose,MOVIE,2018,PG,130,['drama'],['BR'],0,tt6910020,2.3,23016,2.0,3.355
tm438995,A Christmas Prince: The Royal Wedding,MOVIE,2018,PG,101,"['romance', 'drama']",['US'],0,tt8709036,5.3,10658,2.0,5.903
tm307751,Jab Harry Met Sejal,MOVIE,2017,PG,144,"['romance', 'comedy', 'drama']",['IN'],0,tt5997666,5.0,20501,2.0,5.463
tm464542,Tottaa Pataaka Item Maal,MOVIE,2018,,107,['drama'],['IN'],0,tt9000388,7.6,8051,0.0,7.237
tm317491,Spyder,MOVIE,2017,,145,"['thriller', 'action', 'crime']",['IN'],0,tt6522546,6.3,10230,0.0,6.511
tm311898,Small Crimes,MOVIE,2017,,95,"['crime', 'drama', 'thriller']","['CA', 'US']",0,tt6158968,5.8,7948,0.0,6.278
tm307774,Jagga Jasoos,MOVIE,2017,PG,180,"['romance', 'action', 'comedy']",['IN'],0,tt4129428,6.4,10092,2.0,6.572
tm326704,Parmanu: The Story of Pokhran,MOVIE,2018,,129,"['drama', 'history', 'action']",['IN'],0,tt6826438,7.6,23771,0.0,7.422
tm300447,Bill Burr: Walk Your Way Out,MOVIE,2017,,77,"['comedy', 'documentation']",['US'],0,tt6184894,7.2,7123,0.0,7.011
tm353247,Qarib Qarib Singlle,MOVIE,2017,,125,"['drama', 'romance', 'comedy']",['IN'],0,tt7399470,7.1,8203,0.0,6.971
tm426117,On My Skin,MOVIE,2018,,100,"['drama', 'european']",['IT'],0,tt7121252,7.3,9159,0.0,7.092
tm372969,Love per Square Foot,MOVIE,2018,,133,"['romance', 'comedy']",['IN'],0,tt7853242,7.2,8187,0.0,7.025
tm351201,In the Family,MOVIE,2017,PG-13,124,['comedy'],['TR'],0,tt7642818,7.7,23297,3.0,7.496
tm438994,The Holiday Calendar,MOVIE,2018,,95,"['romance', 'comedy', 'drama', 'fantasy']",['US'],0,tt8262802,5.7,9985,0.0,6.162
tm313424,Pad Man,MOVIE,2018,PG-13,140,"['comedy', 'drama']",['IN'],0,tt7218518,7.9,25269,3.0,7.665
ts86497,Russian Doll,SHOW,2019,TV-MA,28,"['drama', 'comedy']",['US'],2,tt7520794,7.8,88945,5.0,7.728
tm441050,The Gentlemen,MOVIE,2019,R,113,"['comedy', 'crime', 'action']","['US', 'GB']",0,tt8367814,7.8,314049,5.0,7.779
ts216679,Bridgerton,SHOW,2020,TV-MA,62,"['drama', 'romance']",['US'],4,tt8740790,7.3,122036,5.0,7.274
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,25,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",['JP'],3,tt9335498,8.7,88265,5.0,8.562
ts82915,Sex Education,SHOW,2019,TV-MA,52,"['drama', 'comedy']",['GB'],4,tt7767422,8.3,251168,5.0,8.26
ts81007,After Life,SHOW,2019,TV-MA,28,"['comedy', 'drama']",['GB'],3,tt8398600,8.5,124972,5.0,8.411
ts88361,"Love, Death & Robots",SHOW,2019,TV-MA,13,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",['US'],3,tt9561862,8.4,131937,5.0,8.32
ts76645,The Umbrella Academy,SHOW,2019,TV-14,52,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],3,tt1312171,8.0,202522,4.0,7.961
ts57327,The Witcher,SHOW,2019,TV-MA,58,"['scifi', 'action', 'drama', 'fantasy', 'horror']",['US'],2,tt5180504,8.2,465949,5.0,8.18
tm681578,The Rental,MOVIE,2020,R,88,"['thriller', 'drama', 'horror']",['US'],0,tt10003008,5.7,29201,5.0,5.917
tm366227,Uncut Gems,MOVIE,2019,R,130,"['drama', 'thriller', 'comedy', 'crime']",['US'],0,tt5727208,7.4,261956,5.0,7.385
ts87453,Space Force,SHOW,2020,TV-MA,30,['comedy'],['US'],2,tt9612516,6.7,61739,5.0,6.712
ts88613,Formula 1: Drive to Survive,SHOW,2019,TV-MA,38,"['documentation', 'sport']",['GB'],6,tt8289930,8.6,36661,5.0,8.314
tm832345,365 Days,MOVIE,2020,,114,"['romance', 'drama', 'european']",['PL'],0,tt10886166,3.3,80198,0.0,3.583
ts89259,The Queen's Gambit,SHOW,2020,TV-MA,56,"['drama', 'sport']",['US'],1,tt10048342,8.6,406350,5.0,8.57
ts82914,Dead to Me,SHOW,2019,TV-MA,31,"['drama', 'crime', 'comedy']",['US'],2,tt9889712,8.0,73110,5.0,7.897
ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,16,['comedy'],['US'],3,tt10050772,7.9,11411,5.0,7.489
ts81120,The Last Dance,SHOW,2020,TV-MA,50,"['documentation', 'history', 'sport']",['US'],1,tt8420184,9.1,108321,5.0,8.961
ts224901,The Stranger,SHOW,2020,TV-MA,45,"['crime', 'thriller', 'drama']",['GB'],1,tt9698480,7.3,46564,5.0,7.237
ts84146,Emily in Paris,SHOW,2020,TV-MA,29,"['drama', 'comedy', 'romance']",['US'],2,tt8962124,6.9,84302,5.0,6.894
ts221904,Unbelievable,SHOW,2019,TV-MA,48,"['drama', 'crime']",['US'],1,tt7909970,8.4,95658,5.0,8.292
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,24,"['action', 'family', 'scifi', 'animation']",['US'],4,tt10436228,7.5,7423,3.0,7.17
ts89840,Virgin River,SHOW,2019,TV-14,44,"['drama', 'romance']",['US'],3,tt9077530,7.4,34797,4.0,7.303
ts235655,Outer Banks,SHOW,2020,TV-MA,49,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],2,tt10293938,7.5,43404,5.0,7.405
ts87953,Locke & Key,SHOW,2020,TV-14,48,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],3,tt3007572,7.4,72031,4.0,7.349
tm414584,Rambo: Last Blood,MOVIE,2019,R,101,"['thriller', 'western', 'action']","['US', 'CN']",0,tt1206885,6.1,95013,5.0,6.149
tm427335,Freaks,MOVIE,2019,R,105,"['scifi', 'thriller', 'drama']","['US', 'CA']",0,tt8781414,6.7,34111,5.0,6.72
tm417392,The King,MOVIE,2019,R,140,"['drama', 'history', 'romance', 'war']","['AU', 'US']",0,tt7984766,7.3,119020,5.0,7.273
tm369594,I'm Thinking of Ending Things,MOVIE,2020,R,134,"['thriller', 'fantasy', 'drama']",['US'],0,tt7939766,6.6,79921,5.0,6.618
ts87248,In the Dark,SHOW,2019,TV-14,41,"['comedy', 'drama', 'crime', 'horror', 'action']",['US'],4,tt7772602,7.7,10927,4.0,7.356
ts103702,Young Wallander,SHOW,2020,TV-MA,45,"['crime', 'drama', 'thriller']",['GB'],2,tt9359220,6.8,11039,5.0,6.808
tm368699,The Devil All the Time,MOVIE,2020,R,138,"['drama', 'thriller', 'crime', 'horror']",['US'],0,tt8956406,7.1,122321,5.0,7.085
tm863808,My Octopus Teacher,MOVIE,2020,,84,['documentation'],"['ZA', 'GB']",0,tt12888462,8.1,51232,0.0,7.946
tm244149,The Irishman,MOVIE,2019,R,209,"['drama', 'crime', 'history', 'thriller']",['US'],0,tt1302006,7.8,371209,5.0,7.782
tm827638,Synchronic,MOVIE,2019,R,102,"['horror', 'scifi', 'thriller', 'drama']",['US'],0,tt9016974,6.2,28617,5.0,6.322
tm849022,Hillbilly Elegy,MOVIE,2020,R,116,['drama'],['US'],0,tt6772802,6.7,40703,5.0,6.718
ts225651,Feel Good,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],2,tt10098620,7.5,10317,5.0,7.225
tm431321,21 Bridges,MOVIE,2019,R,99,"['action', 'drama', 'crime', 'thriller']",['US'],0,tt8688634,6.6,64117,5.0,6.622
ts304505,Love Is Blind,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],5,tt11704040,6.1,7655,5.0,6.444
tm403709,Marriage Story,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],0,tt7653254,7.9,290643,5.0,7.875
tm840196,The Trial of the Chicago 7,MOVIE,2020,R,130,"['drama', 'history', 'thriller']",['US'],0,tt1070874,7.7,170728,5.0,7.665
ts287836,Into the Night,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],2,tt10919486,7.1,30746,5.0,7.048
ts284800,Criminal: UK,SHOW,2019,TV-MA,44,"['drama', 'thriller', 'crime']",['GB'],2,tt9348692,7.6,17992,5.0,7.381
ts235758,Never Have I Ever,SHOW,2020,TV-14,28,"['drama', 'comedy']",['US'],4,tt10062292,7.8,45346,4.0,7.669
tm827648,El Camino: A Breaking Bad Movie,MOVIE,2019,R,123,"['thriller', 'drama', 'crime', 'action']",['US'],0,tt10819010,7.3,216847,5.0,7.285
tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,PG-13,123,"['comedy', 'music']",['US'],0,tt8580274,6.5,91043,3.0,6.523
tm453862,The Call,MOVIE,2020,,112,"['thriller', 'scifi', 'drama', 'crime', 'horror']",['KR'],0,tt10530176,7.1,29450,0.0,7.046
ts237107,Sweet Magnolias,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],2,tt9077540,7.3,17435,4.0,7.162
tm448792,In the Shadow of the Moon,MOVIE,2019,R,115,"['thriller', 'crime', 'scifi']","['US', 'CA']",0,tt8110640,6.2,49894,5.0,6.276
ts219660,Alice in Borderland,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2,tt10795658,7.6,47651,5.0,7.5
ts95997,Raising Dion,SHOW,2019,TV-G,43,"['scifi', 'drama']",['US'],2,tt7826108,7.1,14464,1.0,7.008
ts55762,Kingdom,SHOW,2019,TV-MA,48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",['KR'],2,tt6611916,8.3,43760,5.0,8.096
tm847085,The Social Dilemma,MOVIE,2020,PG-13,94,"['drama', 'documentation']",['US'],0,tt11464826,7.6,79674,3.0,7.537
ts89564,Black Summer,SHOW,2019,TV-MA,39,"['scifi', 'action', 'drama', 'horror', 'thriller']",['US'],2,tt8923854,6.5,28657,5.0,6.563
tm502532,Fantastic Fungi,MOVIE,2019,,81,['documentation'],['US'],0,tt8258074,7.4,7890,0.0,7.127
ts84633,The Promised Neverland,SHOW,2019,TV-MA,23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",['JP'],2,tt8788458,8.4,34730,5.0,8.135
ts88379,Dracula,SHOW,2020,TV-MA,88,"['action', 'drama', 'fantasy', 'horror', 'thriller']",['GB'],1,tt9165388,6.8,45971,5.0,6.803
tm821789,Mank,MOVIE,2020,R,131,"['comedy', 'drama']",['US'],0,tt10618286,6.8,71244,5.0,6.802
tm417553,6 Underground,MOVIE,2019,R,127,"['action', 'thriller', 'comedy']",['US'],0,tt8106534,6.1,168919,5.0,6.129
tm834851,I Care a Lot,MOVIE,2020,R,118,"['comedy', 'crime', 'drama', 'thriller']","['US', 'GB']",0,tt9893250,6.3,128172,5.0,6.327
tm845489,His House,MOVIE,2020,,93,"['drama', 'thriller', 'horror']",['GB'],0,tt8508734,6.5,38870,0.0,6.549
ts57213,The Dark Crystal: Age of Resistance,SHOW,2019,TV-PG,51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']","['GB', 'US']",1,tt6905542,8.4,24164,3.0,8.045
ts82913,When They See Us,SHOW,2019,TV-MA,74,"['drama', 'history', 'crime']",['US'],1,tt7137906,8.9,114127,5.0,8.78
ts80709,Another Life,SHOW,2019,TV-MA,42,"['scifi', 'thriller', 'drama']",['US'],2,tt8369840,5.2,35108,5.0,5.469
ts83082,Living with Yourself,SHOW,2019,TV-MA,26,"['drama', 'comedy', 'scifi']",['US'],2,tt8880894,7.2,30134,5.0,7.128
tm824398,The Platform,MOVIE,2019,,94,"['horror', 'scifi', 'thriller', 'european']",['ES'],0,tt8228288,7.0,207877,0.0,6.994
ts113842,Giri/Haji,SHOW,2019,TV-MA,58,"['thriller', 'crime', 'drama']",['GB'],1,tt8001106,7.8,13570,5.0,7.466
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,TV-MA,62,"['crime', 'documentation']","['US', 'GB']",1,tt11318602,8.0,50250,5.0,7.856
tm818266,The Forgotten Battle,MOVIE,2020,,124,"['drama', 'war', 'history', 'documentation', 'european']","['LT', 'NL', 'BE']",0,tt10521092,7.1,26368,0.0,7.041
tm460948,Always Be My Maybe,MOVIE,2019,PG-13,101,"['romance', 'comedy']",['US'],0,tt7374948,6.8,54166,3.0,6.802
tm911973,Enola Holmes,MOVIE,2020,PG-13,123,"['crime', 'drama', 'action']",['US'],0,tt7846844,6.6,160806,3.0,6.609
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,PG-13,108,"['horror', 'thriller']","['CA', 'CN', 'US']",0,tt3387520,6.2,73859,3.0,6.254
ts105825,The Valhalla Murders,SHOW,2019,TV-MA,46,"['thriller', 'crime', 'drama', 'scifi']",['IS'],1,tt9100822,7.1,13038,5.0,7.002
tm244207,Triple Frontier,MOVIE,2019,R,125,"['thriller', 'action', 'crime', 'drama']",['US'],0,tt1488606,6.4,124218,5.0,6.422
tm832916,The Midnight Sky,MOVIE,2020,PG-13,118,"['drama', 'scifi', 'thriller', 'fantasy']",['US'],0,tt10539608,5.6,81513,3.0,5.697
tm239927,Official Secrets,MOVIE,2019,R,112,"['thriller', 'crime', 'drama', 'war', 'romance']","['GB', 'US']",0,tt5431890,7.3,45200,5.0,7.236
ts246072,Barbarians,SHOW,2020,TV-MA,47,"['action', 'drama', 'history']",['DE'],1,tt9184986,7.2,23180,5.0,7.112
tm428856,I Am Mother,MOVIE,2019,PG-13,113,"['scifi', 'thriller', 'horror', 'drama']",['AU'],0,tt6292852,6.7,87891,3.0,6.709
ts219101,Marianne,SHOW,2019,TV-MA,49,"['thriller', 'drama', 'horror']",['FR'],1,tt10875696,7.4,14518,5.0,7.211
ts221200,The Haunting of Bly Manor,SHOW,2020,TV-MA,55,"['drama', 'scifi', 'thriller', 'horror']",['US'],1,tt10970552,7.3,96015,5.0,7.267
ts83555,"Roswell, New Mexico",SHOW,2019,TV-14,42,"['scifi', 'drama', 'romance']",['US'],3,tt7588054,6.2,11928,4.0,6.429
tm849003,The Old Guard,MOVIE,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],0,tt7556122,6.6,155135,5.0,6.609
ts88577,Hollywood,SHOW,2020,TV-MA,50,"['drama', 'history']",['US'],1,tt9827854,7.5,35067,5.0,7.387
tm916405,The Outpost,MOVIE,2020,R,123,"['drama', 'action', 'history', 'war']","['US', 'BG']",0,tt3833480,6.8,31819,5.0,6.804
ts84661,Cursed,SHOW,2020,TV-MA,55,"['scifi', 'action', 'drama', 'fantasy']",['US'],1,tt8210856,5.8,29446,5.0,5.996
tm496322,Extraction,MOVIE,2020,R,116,"['thriller', 'crime', 'drama', 'action']",['US'],0,tt8936646,6.7,192132,5.0,6.704
ts105047,To the Lake,SHOW,2019,TV-MA,43,"['scifi', 'thriller', 'drama']",['RU'],2,tt9151230,7.2,12456,5.0,7.063
tm499045,Occupation: Rainfall,MOVIE,2020,R,128,"['action', 'scifi']",['AU'],0,tt8615822,5.6,14122,5.0,6.004
ts87364,Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019,TV-MA,59,"['crime', 'history', 'documentation']",['US'],1,tt9425132,7.8,27439,5.0,7.601
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,R,111,"['crime', 'drama', 'thriller']",['US'],0,tt2481498,6.7,91162,5.0,6.709
ts103133,I Am Not Okay with This,SHOW,2020,TV-MA,21,"['comedy', 'drama', 'fantasy', 'scifi']",['US'],1,tt9446688,7.5,56459,5.0,7.425
ts227305,Tiger King,SHOW,2020,TV-MA,44,"['crime', 'documentation']",['US'],2,tt11823076,7.5,76961,5.0,7.443
tm820190,#Alive,MOVIE,2020,,98,"['thriller', 'horror', 'action', 'drama']",['KR'],0,tt10620868,6.3,37199,0.0,6.382
ts225522,Unorthodox,SHOW,2020,TV-MA,54,['drama'],['DE'],1,tt7607544,8.0,74118,5.0,7.898
tm470240,The Half of It,MOVIE,2020,PG-13,104,"['comedy', 'romance', 'drama']",['US'],0,tt9683478,6.9,34959,3.0,6.887
tm426428,After,MOVIE,2019,PG-13,106,"['drama', 'romance']",['US'],0,tt4126476,5.2,52180,3.0,5.392
tm458585,Dolemite Is My Name,MOVIE,2019,R,118,"['comedy', 'drama']",['US'],0,tt8526872,7.2,59836,5.0,7.16
ts89210,Warrior Nun,SHOW,2020,TV-MA,43,"['scifi', 'action', 'drama', 'fantasy']",['US'],1,tt9059350,6.8,29164,5.0,6.804
ts104401,Ragnarok,SHOW,2020,TV-MA,47,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",['NO'],2,tt9251798,7.5,36185,5.0,7.39
ts83657,The Order,SHOW,2019,TV-MA,48,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",['US'],2,tt8295472,6.7,27286,5.0,6.724
tm319470,The Professor and the Madman,MOVIE,2019,,124,"['thriller', 'drama', 'history', 'european']","['US', 'FR', 'IE']",0,tt5932728,7.2,44418,0.0,7.148
tm919961,Pieces of a Woman,MOVIE,2020,R,127,['drama'],"['HU', 'US', 'CA']",0,tt11161474,7.0,47795,5.0,6.977
tm1121246,Code 8,MOVIE,2019,,99,"['scifi', 'thriller', 'action', 'crime', 'drama']","['GB', 'US', 'CA']",0,tt6259380,6.1,38850,0.0,6.21
tm925486,Jiu Jitsu,MOVIE,2020,R,102,"['fantasy', 'action', 'scifi', 'thriller', 'comedy']","['US', 'CY']",0,tt9624766,2.9,8502,5.0,4.671
tm456436,Bad Trip,MOVIE,2020,,87,"['comedy', 'reality']","['US', 'CA']",0,tt9684220,6.5,23979,0.0,6.572
ts90729,Away,SHOW,2020,TV-14,50,"['scifi', 'drama', 'romance']",['US'],1,tt8787802,6.6,23706,4.0,6.65
tm432765,The Wind,MOVIE,2019,R,86,"['western', 'thriller', 'horror']",['US'],0,tt8426594,5.5,8078,5.0,6.113
tm417416,Five Feet Apart,MOVIE,2019,PG-13,116,"['romance', 'drama']",['US'],0,tt6472976,7.2,61878,3.0,7.161
tm441231,Murder Mystery,MOVIE,2019,PG-13,97,"['comedy', 'action', 'crime', 'romance']",['US'],0,tt1618434,6.0,120532,3.0,6.045
tm443615,Rebecca,MOVIE,2020,PG-13,121,"['thriller', 'romance', 'drama']",['GB'],0,tt2235695,6.0,40447,3.0,6.121
ts84663,The Politician,SHOW,2019,TV-14,43,"['comedy', 'drama']",['US'],2,tt7971476,7.5,21887,4.0,7.335
ts86165,The Society,SHOW,2019,TV-MA,56,"['scifi', 'thriller', 'drama']",['US'],1,tt8778064,7.0,27693,5.0,6.964
tm447788,Fyre,MOVIE,2019,,98,"['documentation', 'crime', 'music']",['US'],0,tt9412098,7.2,44715,0.0,7.148
tm447963,Fractured,MOVIE,2019,R,99,['thriller'],['US'],0,tt4332232,6.4,70860,5.0,6.438
tm843444,Da 5 Bloods,MOVIE,2020,R,156,"['war', 'drama']",['US'],0,tt9777644,6.5,50236,5.0,6.539
ts85398,Our Planet,SHOW,2019,TV-G,50,['documentation'],['GB'],1,tt9253866,9.3,41386,1.0,8.941
ts129445,The Spy,SHOW,2019,TV-MA,53,"['drama', 'history']",['FR'],1,tt5952634,7.9,40535,5.0,7.741
